AccidentNumber,AccidentDate,Injury,Fatality,PropertyDamage,HitAndRun,CollisionType,Weather,Illumination,Precinct
20220083949,2/23/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,MADISO
20220083967,2/23/2022,TRUE,FALSE,FALSE,FALSE,OTHER,CLOUDY,DAYLIGHT,SOUTH
20220083989,2/23/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,SOUTH
20220084046,2/23/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,SOUTH
20220084074,2/23/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,CENTRA
20220084153,2/23/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,WEST
20220084173,2/23/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220084232,2/23/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,HERMIT
20220084270,2/23/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DARK - LIGHTED,MIDTOW
20220084272,2/23/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DARK - LIGHTED,SOUTH
20220084304,2/23/2022,FALSE,FALSE,FALSE,TRUE,OTHER,CLEAR,DAYLIGHT,HERMIT
20220084318,2/23/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,EAST
20220084332,2/23/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DUSK,MIDTOW
20220084341,2/23/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - NOT LIGHTED,CENTRA
20220084348,2/23/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - LIGHTED,EAST
20220084352,2/23/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,CENTRA
20220084358,2/23/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - LIGHTED,MADISO
20220084390,2/23/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,RAIN,DARK - LIGHTED,MADISO
20220084392,2/23/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,DARK - LIGHTED,HERMIT
20220084394,2/23/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,DARK - LIGHTED,SOUTH
20220084399,2/23/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,RAIN,DARK - LIGHTED,CENTRA
20220084414,2/23/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,RAIN,DARK - NOT LIGHTED,SOUTH
20220084448,2/23/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,HERMIT
20220084484,2/23/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DARK - LIGHTED,WEST
20220084499,2/23/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,DARK - LIGHTED,SOUTH
20220084517,2/23/2022,TRUE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLOUDY,DARK - LIGHTED,SOUTH
20220084548,2/23/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,DARK - LIGHTED,HERMIT
20220084611,2/23/2022,TRUE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,RAIN,DARK - LIGHTED,EAST
20220084725,2/23/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,RAIN,DARK - LIGHTED,SOUTH
20220084902,2/24/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - OPPOSITE DIRECTION,RAIN,DARK - LIGHTED,MIDTOW
20220084908,2/24/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - NOT LIGHTED,SOUTH
20220084935,2/24/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,HERMIT
20220084972,2/24/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - NOT LIGHTED,NORTH
20220084986,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220084988,2/24/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,HERMIT
20220085018,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - NOT LIGHTED,WEST
20220085043,2/24/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - NOT LIGHTED,MIDTOW
20220085055,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - NOT LIGHTED,CENTRA
20220085084,2/24/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - LIGHTED,CENTRA
20220085118,2/24/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,DARK - LIGHTED,CENTRA
20220085125,2/24/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,RAIN,DAYLIGHT,HERMIT
20220085161,2/24/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,RAIN,DAYLIGHT,HERMIT
20220085199,2/24/2022,FALSE,FALSE,FALSE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,SOUTH
20220085200,2/24/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,NORTH
20220085274,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DAYLIGHT,NORTH
20220085292,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,NORTH
20220085294,2/24/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,RAIN,DAYLIGHT,HERMIT
20220085299,2/24/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,RAIN,DAYLIGHT,MADISO
20220085326,2/24/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,CENTRA
20220085337,2/24/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,NORTH
20220085352,2/24/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,DAYLIGHT,SOUTH
20220085422,2/24/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,DAYLIGHT,SOUTH
20220085461,2/24/2022,FALSE,FALSE,FALSE,FALSE,Rear to Side,CLOUDY,DAYLIGHT,SOUTH
20220085468,2/24/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,CENTRA
20220085513,2/24/2022,FALSE,FALSE,TRUE,FALSE,ANGLE,RAIN,DAYLIGHT,NORTH
20220085515,2/24/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,RAIN,DAYLIGHT,HERMIT
20220085538,2/24/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,OTHER,WEST
20220085591,2/24/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,SOUTH
20220085632,2/24/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,MIDTOW
20220085641,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,NORTH
20220085669,2/24/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,HERMIT
20220085682,2/24/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,EAST
20220085686,2/24/2022,TRUE,FALSE,FALSE,FALSE,HEAD-ON,CLOUDY,DAYLIGHT,EAST
20220085713,2/24/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DAYLIGHT,SOUTH
20220085800,2/24/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,SOUTH
20220085811,2/24/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,RAIN,DAYLIGHT,CENTRA
20220085815,2/24/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,DAYLIGHT,MIDTOW
20220085847,2/24/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,RAIN,DAYLIGHT,MADISO
20220085910,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DAYLIGHT,HERMIT
20220085942,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DUSK,CENTRA
20220085963,2/24/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,RAIN,DARK - LIGHTED,MIDTOW
20220085968,2/24/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - NOT LIGHTED,SOUTH
20220085984,2/24/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,SOUTH
20220085985,2/24/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - LIGHTED,NORTH
20220086025,2/24/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - LIGHTED,CENTRA
20220086033,2/24/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,RAIN,DARK - LIGHTED,SOUTH
20220086063,2/24/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DARK - LIGHTED,SOUTH
20220086064,2/24/2022,FALSE,FALSE,FALSE,FALSE,HEAD-ON,RAIN,DARK - LIGHTED,SOUTH
20220086109,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - NOT LIGHTED,CENTRA
20220086169,2/24/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DARK - LIGHTED,SOUTH
20220086323,2/24/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DARK - NOT LIGHTED,NORTH
20220086382,2/24/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,HERMIT
20220086433,2/24/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,HERMIT
20220086495,2/25/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLOUDY,DARK - NOT LIGHTED,SOUTH
20220086618,2/25/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DARK - LIGHTED,HERMIT
20220086700,2/25/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DARK - LIGHTED,HERMIT
20220086756,2/25/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220086794,2/24/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220086809,2/25/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,HERMIT
20220086812,2/25/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,CENTRA
20220086824,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,EAST
20220086846,2/25/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - OPPOSITE DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220086851,2/25/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DAYLIGHT,MIDTOW
20220086865,2/25/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,EAST
20220086890,2/25/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220086899,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,RAIN,DAYLIGHT,CENTRA
20220086959,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,MADISO
20220086980,2/25/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220087015,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,SOUTH
20220087036,2/25/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,WEST
20220087079,2/25/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220087210,2/25/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220087251,2/25/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220087287,2/25/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,NORTH
20220087302,2/25/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,CENTRA
20220087345,2/25/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,MADISO
20220087356,2/25/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,NORTH
20220087398,2/25/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,MADISO
20220087426,2/25/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,WEST
20220087440,2/25/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,MIDTOW
20220087441,2/25/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLOUDY,DAYLIGHT,MIDTOW
20220087442,2/25/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,HERMIT
20220087453,2/25/2022,FALSE,FALSE,FALSE,FALSE,OTHER,CLOUDY,DAYLIGHT,MIDTOW
20220087456,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,CENTRA
20220087465,2/25/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,HERMIT
20220087475,2/25/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,MADISO
20220087508,2/25/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220087528,2/25/2022,FALSE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,MADISO
20220087538,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220087543,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220087549,2/25/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220087554,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,EAST
20220087564,2/25/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,EAST
20220087614,2/25/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DARK - LIGHTED,HERMIT
20220087632,2/25/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DUSK,CENTRA
20220087645,2/25/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220087652,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,EAST
20220087662,2/25/2022,TRUE,FALSE,FALSE,TRUE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,SOUTH
20220087673,2/25/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DUSK,WEST
20220087681,2/25/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,SOUTH
20220087693,2/25/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,CENTRA
20220087704,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220087719,2/25/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,MADISO
20220087745,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DARK - LIGHTED,WEST
20220087761,2/25/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DARK - NOT LIGHTED,HERMIT
20220087771,2/25/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - OPPOSITE DIRECTION,CLEAR,DARK - LIGHTED,NORTH
20220087772,2/25/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,SOUTH
20220087775,2/25/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DARK - LIGHTED,WEST
20220087791,2/25/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,NORTH
20220087814,2/25/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DARK - LIGHTED,EAST
20220087900,2/25/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DARK - LIGHTED,MADISO
20220087933,2/25/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,MADISO
20220087937,2/25/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,HERMIT
20220088000,2/25/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,CENTRA
20220088016,2/25/2022,TRUE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - NOT LIGHTED,SOUTH
20220088073,2/25/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,SOUTH
20220088097,2/25/2022,FALSE,FALSE,TRUE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,NORTH
20220088169,2/26/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,WEST
20220088233,2/26/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,MIDTOW
20220088266,2/26/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,MIDTOW
20220088271,2/26/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220088296,2/26/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DARK - NOT LIGHTED,SOUTH
20220088321,2/26/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,HERMIT
20220088408,2/26/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220088416,2/26/2022,TRUE,FALSE,FALSE,TRUE,HEAD-ON,CLEAR,DARK - LIGHTED,SOUTH
20220088505,2/26/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,WEST
20220088520,2/26/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,SOUTH
20220088577,2/26/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,MIDTOW
20220088580,2/26/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,NORTH
20220088670,2/26/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,MIDTOW
20220088709,2/26/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220088774,2/26/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,SOUTH
20220088788,2/26/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220088791,2/26/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAYLIGHT,HERMIT
20220088863,2/26/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DAYLIGHT,NORTH
20220088898,2/26/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,SOUTH
20220088959,2/26/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,MIDTOW
20220088990,2/26/2022,FALSE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220088998,2/26/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DAYLIGHT,HERMIT
20220089040,2/26/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DARK - LIGHTED,SOUTH
20220089076,2/26/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,NORTH
20220089111,2/26/2022,TRUE,FALSE,TRUE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,SOUTH
20220089122,2/26/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DARK - LIGHTED,HERMIT
20220089128,2/26/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,WEST
20220089169,2/26/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,CENTRA
20220089198,2/26/2022,TRUE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DARK - LIGHTED,MADISO
20220089205,2/26/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - LIGHTED,SOUTH
20220089265,2/26/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLEAR,DARK - LIGHTED,EAST
20220089270,2/26/2022,TRUE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DARK - LIGHTED,HERMIT
20220089280,2/26/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLOUDY,DARK - LIGHTED,WEST
20220089385,2/26/2022,TRUE,FALSE,FALSE,FALSE,HEAD-ON,CLEAR,DARK - LIGHTED,SOUTH
20220089471,2/27/2022,TRUE,FALSE,FALSE,TRUE,SIDESWIPE - OPPOSITE DIRECTION,CLOUDY,DARK - LIGHTED,CENTRA
20220089491,2/27/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,RAIN,DARK - LIGHTED,SOUTH
20220089500,2/27/2022,TRUE,FALSE,FALSE,FALSE,OTHER,CLEAR,DARK - LIGHTED,NORTH
20220089623,2/26/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DARK - NOT LIGHTED,HERMIT
20220089624,2/27/2022,FALSE,FALSE,FALSE,TRUE,OTHER,RAIN,DARK - LIGHTED,MADISO
20220089669,2/27/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DARK - LIGHTED,NORTH
20220089754,2/27/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,RAIN,DAWN,HERMIT
20220089759,2/27/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLOUDY,DAWN,MADISO
20220089798,2/27/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLOUDY,DAYLIGHT,CENTRA
20220089881,2/27/2022,FALSE,FALSE,FALSE,FALSE,Front to Rear,CLOUDY,DAYLIGHT,HERMIT
20220089906,2/27/2022,TRUE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLOUDY,DAYLIGHT,EAST
20220089929,2/27/2022,FALSE,FALSE,TRUE,TRUE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,SOUTH
20220090027,2/27/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,SOUTH
20220090028,2/27/2022,TRUE,FALSE,FALSE,TRUE,HEAD-ON,CLEAR,DAYLIGHT,SOUTH
20220090043,2/27/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,MADISO
20220090052,2/27/2022,FALSE,FALSE,FALSE,TRUE,Front to Rear,CLEAR,DAYLIGHT,SOUTH
20220090073,2/27/2022,TRUE,FALSE,FALSE,FALSE,ANGLE,CLEAR,DAYLIGHT,HERMIT
20220090110,2/27/2022,TRUE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,MADISO
20220090125,2/27/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,EAST
20220090189,2/27/2022,FALSE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,WEST
20220090206,2/27/2022,FALSE,FALSE,FALSE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,NORTH
20220090211,2/27/2022,TRUE,FALSE,TRUE,FALSE,NOT COLLISION W/MOTOR VEHICLE-TRANSPORT,CLEAR,DAYLIGHT,MADISO
20220090247,2/27/2022,FALSE,FALSE,FALSE,FALSE,SIDESWIPE - SAME DIRECTION,CLEAR,DAYLIGHT,SOUTH
20220090265,2/27/2022,FALSE,FALSE,FALSE,TRUE,ANGLE,CLEAR,DAYLIGHT,MADISO
